time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.777846551062,-0.0210134860651,14.0844367648,6.27511185073,0.0819050998315,0.0,-1.21364282217,-0.0109529855329,4.08538651864,-0.0354074846423,-0.0621837656447,0.0,424.97825187861395,422.96760821377995,424.23350939099373,423.6476306855548
1.9800000000000013,-0.852447185888,-0.0218523779566,14.3334027872,6.27329641024,0.0778618121814,0.0,-1.27262066433,-0.0172135949418,4.21303808176,-0.0215572707617,-0.0806243305649,0.0,462.8963475088812,461.4394512320212,461.99673822021794,463.08728163786094
2.0400000000000014,-0.930286815813,-0.023075033602,14.5872671532,6.27162188164,0.0731757535625,0.0,-1.32160915428,-0.0236735241744,4.24900674038,-0.0453113083357,-0.0734822330155,0.0,433.98888775058447,434.58296803209447,435.92763856835484,433.93764343735614
2.1000000000000014,-1.01107935951,-0.0247374625234,14.8446017685,6.26887849206,0.0689317339694,0.0,-1.37105221071,-0.0320077805546,4.32854139387,-0.0465595869033,-0.0657389447951,0.0,448.518535122479,449.1432321254587,448.5421014717148,448.439504208566
2.1600000000000015,-1.09467901366,-0.0269375583483,15.1055268525,6.26627198957,0.0647360549882,0.0,-1.4152410831,-0.041577847773,4.3688322547,-0.037841106741,-0.0799944650731,0.0,437.40614078087197,436.21329646557626,436.4657602223335,437.1917548938244
2.2200000000000015,-1.18118250538,-0.0298488084171,15.3740220143,6.26383081341,0.0595827880027,0.0,-1.46759965509,-0.0557282289076,4.580213073,-0.0470874182382,-0.101529263239,0.0,489.24730311622926,487.6355842878581,489.6755899140319,488.9865040890214
2.2800000000000016,-1.27062633658,-0.0336439568699,15.6538804878,6.2608979049,0.05347867566,0.0,-1.5131711986,-0.0710861430256,4.74776495199,-0.0527351227818,-0.102149967169,0.0,477.56275651378223,477.50722502331683,478.13890011652285,477.70709441383525
2.3400000000000016,-1.36244211431,-0.0383280845432,15.9394001909,6.25775489577,0.0478337904633,0.0,-1.54685328736,-0.0853356580418,4.76951107571,-0.0516895815806,-0.0815061407541,0.0,433.6756616694765,435.39846554775767,433.8802150153126,433.966142585071
2.4000000000000017,-1.45636412333,-0.0440230379621,16.2300361257,6.25515535597,0.0425636139411,0.0,-1.58333158371,-0.104787641652,4.91775809059,-0.0303845976569,-0.105140329239,0.0,474.9768267191563,473.15443086285455,471.9392231083905,473.5799475211825
2.4600000000000017,-1.55221796508,-0.0508414499402,16.5261650279,6.25288006267,0.0367588364288,0.0,-1.61126665189,-0.122672163427,4.95309924796,-0.060596331468,-0.0837737578647,0.0,438.8980763462061,440.659730806334,441.4150643395648,438.9135295921744
2.520000000000002,-1.64959873084,-0.0587380438561,16.8230113842,6.24968665055,0.0315920349613,0.0,-1.63435431978,-0.14083998431,4.94186230903,-0.0415165751249,-0.0912556684231,0.0,425.90969298721996,425.2626972727477,423.8470279563229,425.4817661722754
2.580000000000002,-1.7482902412,-0.0677882146463,17.1195321076,6.24664263289,0.0260209649425,0.0,-1.65491059283,-0.161061768097,4.94219901057,-0.0846861038122,-0.0962473532506,0.0,428.6655771172886,428.233474796052,430.8569961835608,427.1886765876488
2.640000000000002,-1.8482544105,-0.0783101546305,17.4212894397,6.24135230402,0.021652356593,0.0,-1.67668693307,-0.190226086883,5.11563311833,-0.096254063501,-0.0465433504849,0.0,480.31092604140173,484.0615210159851,482.1652942273277,481.2845863762684
2.700000000000002,-1.94942863056,-0.09067982631,17.7328774336,6.23653497159,0.0195208021609,0.0,-1.69552595316,-0.222636952053,5.26992239699,-0.0595816234032,-0.0195619100555,0.0,476.58687304988274,478.6443454152773,476.72169241336155,479.51072880993536
2.760000000000002,-2.0516293081,-0.104934328228,18.050342821,6.23281532026,0.018343827814,0.0,-1.7110630999,-0.25284416621,5.31204849557,-0.0673153725239,-0.0197251104866,0.0,445.70964439995834,445.6963428552475,445.09029771583573,444.45402113085095
2.820000000000002,-2.15480126202,-0.121236859856,18.3735646968,6.22981939754,0.0171541142095,0.0,-1.72787285449,-0.290907707263,5.46129236092,-0.0280340031547,-0.0200362500769,0.0,478.7528884509545,478.7292750695602,476.1990434424946,479.1930276061717
2.880000000000002,-2.2589241757,-0.139773948968,18.703732664,6.22799569852,0.0161259216736,0.0,-1.74278665566,-0.327147638738,5.54389882951,-0.0355920992446,-0.0118903967258,0.0,460.2004758429198,460.8449899610356,459.20715182243725,458.6068331282853
2.940000000000002,-2.3639327536,-0.160549187492,19.0393106436,6.22583527647,0.0155624321851,0.0,-1.75743802506,-0.365551798928,5.64153730751,-0.0368499002775,-0.00481124148302,0.0,465.13599739453036,465.6902808510361,464.8706028709665,464.77150016368194
3.000000000000002,-2.4698017668,-0.18363420053,19.3800651558,6.22367066094,0.0149975364816,0.0,-1.77149341094,-0.40414186934,5.7165515176,-0.0345744641327,-0.0207355725362,0.0,458.9807685796975,457.71508412824784,460.07343110987665,460.25305286483643
3.0600000000000023,-2.5764739167,-0.20896492976,19.7234421184,6.2212718865,0.0137054686088,0.0,-1.78414426941,-0.440409045085,5.72927165362,-0.053897931449,-0.0231819623236,0.0,440.8445968459345,440.64235841248336,441.29210587805045,439.6929015272886
3.1200000000000023,-2.68386271003,-0.236419844701,20.0659987492,6.21822262831,0.0122699482937,0.0,-1.79538341122,-0.475023063989,5.68946767233,-0.0452870287533,-0.0254549610342,0.0,423.8819143903049,423.68639754689156,423.26605442389865,424.0048212987682
3.1800000000000024,-2.79195776287,-0.266284053175,20.410506216,6.21629497633,0.011505160378,0.0,-1.80768071227,-0.520646806286,5.79356976142,-0.013980479407,0.00496055439919,0.0,467.8734400796213,470.23595421783585,467.0273273936303,469.46269039235
3.2400000000000024,-2.900746304,-0.298709715443,20.7581265724,6.21547555129,0.0117430168841,0.0,-1.81863376135,-0.560281652,5.79375179743,-0.0130180305456,0.00189319038707,0.0,438.2726254408844,438.0174836884265,436.9045892678716,436.9849538175236
3.3000000000000025,-3.01019187207,-0.33349769642,21.1053228054,6.21554532774,0.0117199717954,0.0,-1.82956431432,-0.599346772058,5.77951171444,0.0202839628487,-0.00537983937519,0.0,433.0649668555061,432.4526561602768,431.70520655005646,434.5066865636045
3.3600000000000025,-3.12028179594,-0.370553429821,21.4506234975,6.21660051994,0.0121421916436,0.0,-1.84011982008,-0.635772855461,5.73075120648,0.011557454519,0.0244541832016,0.0,420.63578020530804,423.2120198509777,421.32640939707574,420.57104830141947
3.4200000000000026,-3.23104351481,-0.409919199591,21.7950905516,6.21727576018,0.0136210327056,0.0,-1.85207117303,-0.676353446224,5.75135437727,0.0106400936419,0.0250308672496,0.0,444.1369573450005,444.18435076894747,442.85073470162945,442.77513173583463
3.4800000000000026,-3.34255660572,-0.451739550659,22.1412683736,6.21820902657,0.0151539721943,0.0,-1.86517219556,-0.717575421202,5.78769620949,0.0239143934114,0.0265654793201,0.0,449.3316204646065,449.45614513448754,447.5016068956526,448.5809516126435
3.5400000000000027,-3.45485578204,-0.495890629102,22.4877170145,6.21956835512,0.0164227353177,0.0,-1.87826083414,-0.754024596425,5.76070979591,0.0200109512311,0.00717509314188,0.0,429.8657925783562,428.2191760384009,428.8709155614749,428.53922594949324
3.6000000000000028,-3.56791444093,-0.542035941594,22.8298396956,6.22068480459,0.0169207109634,0.0,-1.89041138789,-0.784114934429,5.64396029301,0.0156417108926,0.0104587731496,0.0,398.37806447561513,398.67816500605073,397.84372654005796,397.44336933856243
3.660000000000003,-3.68179495195,-0.590278926582,23.1698639415,6.22187142035,0.0172579606807,0.0,-1.90565737043,-0.823875941334,5.68994009027,0.0269761931685,-0.00643357171849,0.0,450.69405391027385,449.32636098002826,450.93109090828017,451.84590557395245
3.720000000000003,-3.79655392182,-0.640738029188,23.5102542193,6.22368952032,0.0168969746156,0.0,-1.91962576208,-0.857971191754,5.656574702,0.0362368587557,-0.00519491369721,0.0,426.0849803907992,426.19098358148796,424.9783313768793,425.77186522707797
